"Facility";"Code";"Constant";"Description"
"ITF";"0x00040D9A";"GTHR_S_OFFICE_CHILD";"This document is a child of another document. It will not be cataloged separately."
"ITF";"0x00040DA6";"GTHR_S_CANNOT_WORDBREAK";"The document contains text that can not be broken into words. The document won't be indexed."
"ITF";"0x00040DA7";"GTHR_S_USE_MIME_FILTER";"This is a success code that indicates that the MIME filter should be used to filter the document stream. This is an internal error code and should not be reported to users. Call Microsoft Product Support."
"ITF";"0x00040DB3";"GTHR_S_PAUSE_REASON_PROFILE_IMPORT";"for profile import."
"ITF";"0x00040EC0";"DB_S_ROWLIMITEXCEEDED";"Fetching requested number of rows will exceed total number of active rows supported by the rowset."
"ITF";"0x00040EC1";"DB_S_COLUMNTYPEMISMATCH";"One or more column types are incompatible. Conversion errors will occur during copying."
"ITF";"0x00040EC2";"DB_S_TYPEINFOOVERRIDDEN";"Parameter type information was overridden by caller."
"ITF";"0x00040EC3";"DB_S_BOOKMARKSKIPPED";"Bookmark was skipped for deleted or nonmember row."
"ITF";"0x00040EC5";"DB_S_NONEXTROWSET";"No more rowsets."
"ITF";"0x00040EC6";"DB_S_ENDOFROWSET";"Start or end of rowset or chapter was reached."
"ITF";"0x00040EC7";"DB_S_COMMANDREEXECUTED";"Command was reexecuted."
"ITF";"0x00040EC8";"DB_S_BUFFERFULL";"Operation succeeded, but status array or string buffer could not be allocated."
"ITF";"0x00040EC9";"DB_S_NORESULT";"No more results."
"ITF";"0x00040ECA";"DB_S_CANTRELEASE";"Server cannot release or downgrade a lock until the end of the transaction."
"ITF";"0x00040ECB";"DB_S_GOALCHANGED";"Weight is not supported or exceeded the supported limit, and was set to 0 or the supported limit."
"ITF";"0x00040ECC";"DB_S_UNWANTEDOPERATION";"Consumer does not want to receive further notification calls for this operation."
"ITF";"0x00040ECD";"DB_S_DIALECTIGNORED";"Input dialect was ignored and command was processed using default dialect."
"ITF";"0x00040ECE";"DB_S_UNWANTEDPHASE";"Consumer does not want to receive further notification calls for this phase."
"ITF";"0x00040ECF";"DB_S_UNWANTEDREASON";"Consumer does not want to receive further notification calls for this reason."
"ITF";"0x00040ED0";"DB_S_ASYNCHRONOUS";"Operation is being processed asynchronously."
"ITF";"0x00040ED1";"DB_S_COLUMNSCHANGED";"Command was executed to reposition to the start of the rowset. Either the order of the columns changed, or columns were added to or removed from the rowset."
"ITF";"0x00040ED2";"DB_S_ERRORSRETURNED";"Method had some errors, which were returned in the error array."
"ITF";"0x00040ED3";"DB_S_BADROWHANDLE";"Row handle is invalid."
"ITF";"0x00040ED4";"DB_S_DELETEDROW";"Row handle referred to a deleted row."
"ITF";"0x00040ED5";"DB_S_TOOMANYCHANGES";"Provider cannot keep track of all the changes. Client must refetch the data associated with the watch region by using another method."
"ITF";"0x00040ED6";"DB_S_STOPLIMITREACHED";"Execution stopped because a resource limit was reached. Results obtained so far were returned, but execution cannot resume."
"ITF";"0x00040ED7";"DB_S_NOTSINGLETON";"Row object was requested on a non-singleton result. First row was returned."
"ITF";"0x00040ED8";"DB_S_LOCKUPGRADED";"Lock was upgraded from the value specified."
"ITF";"0x00040ED9";"DB_S_PROPERTIESCHANGED";"One or more properties were changed as allowed by provider."
"ITF";"0x00040EDA";"DB_S_ERRORSOCCURRED";"Multiple-step operation completed with one or more errors. Check each status value."
"ITF";"0x00040EDB";"DB_S_PARAMUNAVAILABLE";"Parameter is invalid."
"ITF";"0x00040EDC";"DB_S_MULTIPLECHANGES";"Updating a row caused more than one row to be updated in the data source."
"ITF";"0x00040EDD";"DB_S_NOROWSPECIFICCOLUMNS";"Row has no row-specific columns."
"ITF";"0x00041000";"REC_S_IDIDTHEUPDATES";"Briefcase Reconciler: Reconciliation was completed successfully, and all the objects involved (the object implementing the Reconcile method and all the other objects described by rgpmkOtherInput) have been updated appropriately. The initiator does not need, therefore, to do anything further to propagate the changes. The variable pointed to by plOutIndex should be set to -1L if Reconcile returns this value. The initiator will not save the source object's storage if Reconcile returns this value. This value may only be returned if RECONCILEF_YOUMAYDOTHEUPDATES was set in dwFlags."
"ITF";"0x00041001";"REC_S_NOTCOMPLETE";"Briefcase Reconciler: The briefcase reconciler completed some, but not all, of the reconciliation. It may need user interaction. The changes will not be propagated to other objects."
"ITF";"0x00041001";"SEO_S_MOREDATA";"SEO: Success, the buffer was not large enough to contain all of the data."
"ITF";"0x00041002";"REC_S_NOTCOMPLETEBUTPROPAGATE";"Briefcase Reconciler: The briefcase reconciler completed some, but not all, of the reconciliation. It may need user interaction. The changes will be propagated to the other objects."
"ITF";"0x00041114";"IDX_S_NO_BUILD_IN_PROGRESS";"There is no update in progress. This error is obsolete and should no longer be reported. Call Microsoft Product Support."
"ITF";"0x00041115";"IDX_S_SEARCH_SERVER_ALREADY_EXISTS";"The Search server already exists."
"ITF";"0x00041116";"IDX_S_SEARCH_SERVER_DOES_NOT_EXIST";"The search server does not exist. This error is obsolete and should no longer be reported. Call Microsoft Product Support."
"ITF";"0x0004111D";"IDX_S_DSS_NOT_AVAILABLE";"The search server was added successfully, but cannot be contacted. Check that the search service is executing on the remote computer, and that you can connect to the remote computer."
"ITF";"0x00041180";"JPS_S_DUPLICATE_DOC_DETECTED";"The content index server detected a previously crawled document with the same content. This is an internal error code and should not be reported to users. Call Microsoft Product Support."
"ITF";"0x00041203";"PRTH_S_NOT_MODIFIED";"The content did not change."
"ITF";"0x00041209";"PRTH_S_MAX_GROWTH";"Filtering of this file ended because the file reached the maximum filter output limit. Check that the filter does not generate a large amount of data relative to the size of the document."
"ITF";"0x0004120C";"PRTH_S_MAX_DOWNLOAD";"The file reached the maximum download limit. Check that the full text of the document can be meaningfully crawled."
"ITF";"0x00041210";"PRTH_S_ACL_IS_READ_EVERYONE";"The Access Control List was successfully changed to be readable by everyone."
"ITF";"0x00041214";"PRTH_S_USE_ROSEBUD";"You must use Rosebud to access this address."
"ITF";"0x0004121B";"PRTH_S_NOT_ALL_PARTS";"Some parts of this document cannot be accessed."
"ITF";"0x00041225";"PRTH_S_TRY_IMPERSONATING";"The item should be accessed while impersonating a user. Protocol handler is expected to implement IUrlAccessor3."
"ITF";"0x00041300";"SCHED_S_TASK_READY";"The task is ready to run at its next scheduled time."
"ITF";"0x00041301";"SCHED_S_TASK_RUNNING";"The task is currently running."
"ITF";"0x00041302";"SCHED_S_TASK_DISABLED";"The task will not run at the scheduled times because it has been disabled."
"ITF";"0x00041303";"SCHED_S_TASK_HAS_NOT_RUN";"The task has not yet run."
"ITF";"0x00041304";"SCHED_S_TASK_NO_MORE_RUNS";"There are no more runs scheduled for this task."
"ITF";"0x00041305";"SCHED_S_TASK_NOT_SCHEDULED";"One or more of the properties that are needed to run this task on a schedule have not been set."
"ITF";"0x00041306";"SCHED_S_TASK_TERMINATED";"The last run of the task was terminated by the user."
"ITF";"0x00041307";"SCHED_S_TASK_NO_VALID_TRIGGERS";"Either the task has no triggers or the existing triggers are disabled or not set."
"ITF";"0x00041308";"SCHED_S_EVENT_TRIGGER";"Event triggers don't have set run times."
"ITF";"0x0004131B";"SCHED_S_SOME_TRIGGERS_FAILED";"The task is registered, but not all specified triggers will start the task, check task scheduler event log for detailed information."
"ITF";"0x0004131C";"SCHED_S_BATCH_LOGON_PROBLEM";"The task is registered, but may fail to start. Batch logon privilege needs to be enabled for the task principal."
"ITF";"0x00041325";"SCHED_S_TASK_QUEUED";"The Task Scheduler service has asked the task to run."
"ITF";"0x00041679";"QPLIST_S_DUPLICATE";"Exact duplicate property defined."
"ITF";"0x00041680";"FDAEMON_W_WORDLISTFULL";"Wordlist has reached maximum size. Additional documents should not be filtered."
"ITF";"0x00041685";"FDAEMON_W_EMPTYWORDLIST";"Final wordlist was empty."
"ITF";"0x000416A0";"SEARCH_S_NOMOREHITS";"End of hits has been reached."
"ITF";"0x00041704";"FILTER_W_MONIKER_CLIPPED";"Moniker doesn't cover entire region."
"ITF";"0x00041709";"FILTER_S_LAST_TEXT";"This is the last text in the current chunk."
"ITF";"0x0004170A";"FILTER_S_LAST_VALUES";"This is the last value in the current chunk."
"ITF";"0x00041731";"FILTER_S_PARTIAL_CONTENTSCAN_IMMEDIATE";"A partial content scan of the disk needs to be scheduled for immediate execution."
"ITF";"0x00041732";"FILTER_S_FULL_CONTENTSCAN_IMMEDIATE";"A full content scan of the disk needs to be scheduled for immediate execution."
"ITF";"0x00041733";"FILTER_S_CONTENTSCAN_DELAYED";"A content scan of the disk needs to be scheduled for execution later."
"ITF";"0x00041735";"FILTER_S_DISK_FULL";"The disk is getting full."
"ITF";"0x0004173A";"FILTER_S_NO_PROPSETS";"The document has no property sets."
"ITF";"0x0004173C";"FILTER_S_NO_SECURITY_DESCRIPTOR";"The document has no security descriptor."
"ITF";"0x00041781";"LANGUAGE_S_LARGE_WORD";"Word larger than maximum length. May be truncated by word sink."
"ITF";"0x00041793";"PSINK_S_LARGE_WORD";"Word larger than maximum length. May be truncated by phrase sink."
"ITF";"0x0004180E";"CI_S_WORKID_DELETED";"The workid is deleted."
"ITF";"0x00041814";"CI_S_END_OF_ENUMERATION";"There are no more documents to enumerate."
"ITF";"0x00041825";"CI_S_NO_DOCSTORE";"For administrative connections from client without association to a docstore."
"ITF";"0x00041826";"CI_S_CAT_STOPPED";"The catalog has been stopped."
"ITF";"0x00041829";"CI_S_NEW_AUXMETADATA";"This is a new entry in the auxiliary metadata storage."
"ITF";"0x0004182B";"CI_S_CLIENT_REQUESTED_ABORT";"The client requested that the document be stopped."
"ITF";"0x0004182C";"CI_S_RETRY_DOCUMENT";"The client can now try to crawl a document."
"ITF";"0x00041830";"CI_S_CATALOG_RESET";"The catalog was reset due to diacritic difference or corruption."
"ITF";"0x00041902";"NLADMIN_S_NOT_ALL_BUILD_CATALOGS_INITIALIZED";"At least one content index definition was not initialized. Check the amount of free disk space, and verify that the registry configuration is correct."
"ITF";"0x00042309";"VSS_S_ASYNC_PENDING";"The asynchronous operation is pending."
"ITF";"0x0004230A";"VSS_S_ASYNC_FINISHED";"The asynchronous operation has completed."
"ITF";"0x0004230B";"VSS_S_ASYNC_CANCELLED";"The asynchronous operation has been cancelled."
"ITF";"0x00042321";"VSS_S_SOME_SNAPSHOTS_NOT_IMPORTED";"Some shadow copies were not successfully imported."
"ITF";"0x0004241A";"VDS_S_DISK_PARTIALLY_CLEANED";"The disk is not fully cleaned due to I/O error."
"ITF";"0x00042421";"VDS_S_PROVIDER_ERROR_LOADING_CACHE";"The provider encountered errors while loading the cache. See the NT Event Log for more information."
"ITF";"0x00042434";"VDS_S_UPDATE_BOOTFILE_FAILED";"Failed to update the boot configuration data."
"ITF";"0x00042436";"VDS_S_BOOT_PARTITION_NUMBER_CHANGE";"The boot partition's partition number will change as a result of the operation."
"ITF";"0x00042443";"VDS_S_VOLUME_COMPRESS_FAILED";"Failed to compress the volume."
"ITF";"0x0004244D";"VDS_S_IN_PROGRESS";"The asynchronous operation is in progress."
"ITF";"0x0004245A";"VDS_S_IA64_BOOT_MIRRORED_TO_MBR";"You have mirrored your boot volume on a GPT disk, to an MBR disk. You will not be able to boot your machine from the secondary plex."
"ITF";"0x0004245B";"VDS_S_UNABLE_TO_GET_GPT_ATTRIBUTES";"Unable to retrieve the GPT attributes for this volume, (hidden, read only and no drive letter)."
"ITF";"0x00042465";"VDS_S_EXTEND_FILE_SYSTEM_FAILED";"The volume was extended successfully but the file system failed to extend."
"ITF";"0x00042467";"VDS_S_MBR_BOOT_MIRRORED_TO_GPT";"You have mirrored your boot volume on an MBR disk, to a GPT disk. You will not be able to boot your machine from the secondary plex."
"ITF";"0x00042508";"VDS_S_DISK_IS_MISSING";"The disk is missing, not all information could be returned."
"ITF";"0x0004250A";"VDS_S_NONCONFORMANT_PARTITION_INFO";"The disk's partition information is does not conform to that expected on a dynamic disk."
"ITF";"0x0004250E";"VDS_S_SYSTEM_PARTITION";"Warning, there was a failure while checking for the system partition."
"ITF";"0x00042517";"VDS_S_NO_NOTIFICATION";"No volume arrival notification was received. Refresh the Disk Management display."
"ITF";"0x00042518";"VDS_S_DEFAULT_PLEX_MEMBER_IDS";"Defaults have been used for the member ids or plex ids."
"ITF";"0x00042577";"VDS_S_DISMOUNT_FAILED";"Failed to dismount the volume after setting the volume flags."
"ITF";"0x00042578";"VDS_S_REMOUNT_FAILED";"Failed to remount the volume after setting the volume flags."
"ITF";"0x0004257A";"VDS_S_RESYNC_NOTIFICATION_TASK_FAILED";"Failure. If the volume is a mirror volume or a raid5 volume, no resynchronization notifications will be sent."
"ITF";"0x00042581";"VDS_S_VSS_FLUSH_AND_HOLD_WRITES";"Failed to flush and hold Volume Snapshot Service writes."
"ITF";"0x00042582";"VDS_S_VSS_RELEASE_WRITES";"Failed to release Volume Snapshot Service writes."
"ITF";"0x00042583";"VDS_S_FS_LOCK";"Failed to obtain a file system lock."
"ITF";"0x0004258B";"VDS_S_PLEX_NOT_LOADED_TO_CACHE";"This plex is present in the driver, but has not yet been loaded to the provider cache. A volume modified notification will be sent by the service once the plex has been loaded to the provider cache."
"ITF";"0x0004258E";"VDS_S_WINPE_BOOTENTRY";"The boot entries cannot be updated automatically on WinPE. You may need to manually update the boot entry for any installed operating systems."
"ITF";"0x00042602";"NOTESPH_S_IGNORE_ID";"The group or person was successfully ignored."
"ITF";"0x00042610";"NOTESPH_S_LISTKNOWNFIELDS";"One or more Lotus Notes database forms cannot be read. Some fields might not be available."
"ITF";"0x00042700";"VDS_S_NAME_TRUNCATED";"The name was accepted but had to be truncated."
"ITF";"0x00042702";"VDS_S_STATUSES_INCOMPLETELY_SET";"At least one path status is not set successfully due to a non-fatal error, for example the status conflicts with the current load balance policy."
"ITF";"0x00042714";"VDS_S_ALREADY_EXISTS";"The object already exists and does not need to be further created or added."
"ITF";"0x00042715";"VDS_S_PROPERTIES_INCOMPLETE";"Unable to retrieve all properties for this object. Some attributes may be incomplete or missing."
"ITF";"0x00042800";"VDS_S_ISCSI_SESSION_NOT_FOUND_PERSISTENT_LOGIN_REMOVED";"No iSCSI sessions to the target were found, but the persistent login setup to the target was removed."
"ITF";"0x00042801";"VDS_S_ISCSI_PERSISTENT_LOGIN_MAY_NOT_BE_REMOVED";"If a persistent login was set up for the target, it may not have been removed. Check the iSCSI Initiator Control Panel to remove it if necessary."
"ITF";"0x00042802";"VDS_S_ISCSI_LOGIN_ALREAD_EXISTS";"Login failed because the target is already logged in."
"ITF";"0x00042808";"VDS_S_DISK_MOUNT_FAILED";"Failed to mount one or more of the volumes on the disk."
"ITF";"0x00042809";"VDS_S_DISK_DISMOUNT_FAILED";"Failed to dismount one or more of the volumes on the disk."
"ITF";"0x00043501";"REXSPH_S_REDIRECTED";"The URL was redirected and will be handled automatically."
"ITF";"0x00043619";"FTE_S_RESOURCES_STARTING_TO_GET_LOW";"The Full Text Engine's input queue is getting full. This batch has been accepted for processing. This success code is intended to help pause input until the queue is less full."
"ITF";"0x00043622";"FTE_S_BEYOND_QUOTA";"The Full Text Engine's input queue is full. This batch has been accepted for processing; however, the Full Text Engine will soon go into a forced paused state until the queue is less full."
"ITF";"0x00043625";"FTE_S_REDUNDANT";"This transaction was superseded by a subsequent transaction, so it will not be completed."
"ITF";"0x0004362B";"FTE_S_STATUS_CHANGE_REQUEST";"The project state has changed or is changing due to a status change request."
"ITF";"0x0004362E";"FTE_S_RESUME";"This is an internal error: The project will be resumed."
"ITF";"0x0004363C";"FTE_S_PROPERTY_STORE_END_OF_ENUMERATION";"The enumeration has finished for the property store."
"ITF";"0x00043646";"FTE_S_READONLY_CATALOG";"The catalog has been opened for read-only operations."
"ITF";"0x00043657";"FTE_S_TRY_TO_FLUSH";"Internal Success Code. Crawl is done. Chunk buffers can be flushed; there is no additional input data."
"ITF";"0x00043658";"FTE_S_CATALOG_BLOB_MISMATCHED";"The property requested from the catalog blob received doesn't match the current value of the catalog property. The property value used by the catalog was successfully returned. The caller should either call SetProperty with the value returned or dismount the catalog and mount it back with the blob."
"ITF";"0x00043659";"FTE_S_PROPERTY_RESET";"One or more properties were reset to the default value."
"ITF";"0x00044244";"VDS_S_ACCESS_PATH_NOT_DELETED";"The access paths on the volume may not be deleted."
"ITF";"0x00045005";"SP_END_OF_STREAM";"The operation has reached the end of stream."
"ITF";"0x0004500B";"SP_INSUFFICIENTDATA";"Description is missing"
"ITF";"0x00045010";"SP_AUDIO_PAUSED";"This will be returned only on input (read) streams when the stream is paused. Reads on paused streams will not block, and this return code indicates that all of the data has been removed from the stream."
"ITF";"0x00045015";"SP_AUDIO_CONVERSION_ENABLED";"The operation was successful, but only with automatic stream format conversion."
"ITF";"0x00045016";"SP_NO_HYPOTHESIS_AVAILABLE";"There is currently no hypothesis recognition available."
"ITF";"0x00045018";"SP_ALREADY_IN_LEX";"The word, pronunciation, or POS pair being added is already in lexicon."
"ITF";"0x0004501A";"SP_LEX_NOTHING_TO_SYNC";"The client is currently synced with the lexicon."
"ITF";"0x00045026";"SP_REQUEST_PENDING";"This success code indicates that an SR method called with the SPRIF_ASYNC flag is being processed. When it has finished processing, an SPFEI_ASYNC_COMPLETED event will be generated."
"ITF";"0x0004502C";"SP_NO_PARSE_FOUND";"Parse path cannot be parsed given the currently active rules."
"ITF";"0x00045034";"SP_UNSUPPORTED_ON_STREAM_INPUT";"The operation is not supported for stream input."
"ITF";"0x00045037";"SP_WORD_EXISTS_WITHOUT_PRONUNCIATION";"The word exists but without pronunciation."
"ITF";"0x0004504E";"SP_RECOGNIZER_INACTIVE";"Operation could not be completed because the recognizer is inactive. It is inactive either because the recognition state is currently inactive or because no rules are active."
"ITF";"0x00045053";"SP_PARTIAL_PARSE_FOUND";"A grammar-ending parse has been found that does not use all available words."
"ITF";"0x00045055";"SP_NO_RULE_ACTIVE";"An attempt to parse when no rule was active."
"ITF";"0x00045057";"SP_STREAM_UNINITIALIZED";"An attempt to activate a rule/dictation/etc without calling SetInput first in the inproc case."
"ITF";"0x00045065";"SP_AUDIO_STOPPED";"This can be returned from Read or Write calls audio streams when the stream is stopped."
